age,race,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
49,White,,,,,,,,,,,,
61,White,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
60,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
49,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
44,Hispanic,,,,,,,,,,,,
58,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
51,White,,,,,,,,,,,,
31,Native American,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
47,Black,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
15,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
17,White,,,,,,,,,,,,
46,Black,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
86,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
69,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
51,Hispanic,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
58,White,,,,,,,,,,,,
36,Asian,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
42,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
56,White,,,,,,,,,,,,
46,Hispanic,,,,,,,,,,,,
26,Asian,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
23,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
40,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
19,White,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
55,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
18,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
60,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
20,Asian,,,,,,,,,,,,
51,Black,,,,,,,,,,,,
62,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
40,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
39,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
54,Hispanic,,,,,,,,,,,,
17,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
42,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
40,White,,,,,,,,,,,,
46,Pacific Islander,,,,,,,,,,,,
28,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
55,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
72,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
32,Asian,,,,,,,,,,,,
46,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
34,Asian,,,,,,,,,,,,
44,Hispanic,,,,,,,,,,,,
36,White,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
42,Asian,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
26,Native American,,,,,,,,,,,,
53,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
33,Native American,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
76,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
58,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
63,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
51,White,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
39,Asian,,,,,,,,,,,,
51,Hispanic,,,,,,,,,,,,
30,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
37,Native American,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
59,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
44,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
43,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
47,Hispanic,,,,,,,,,,,,
39,White,,,,,,,,,,,,
72,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
52,Hispanic,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
31,White,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
32,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
83,White,,,,,,,,,,,,
66,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
54,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
22,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
28,Asian,,,,,,,,,,,,
57,Unknown race,,,,,,,,,,,,
60,White,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
42,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
28,Native American,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
51,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
17,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
63,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
54,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
56,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
77,Black,,,,,,,,,,,,
40,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
63,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
37,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
60,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
24,Native American,,,,,,,,,,,,
34,White,,,,,,,,,,,,
63,Black,,,,,,,,,,,,
16,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
39,White,,,,,,,,,,,,
20,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
64,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
20,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
24,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
64,Black,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
23,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
46,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
58,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
29,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
34,White,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
28,Asian,,,,,,,,,,,,
25,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
35,Asian,,,,,,,,,,,,
49,White,,,,,,,,,,,,
47,Black,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
37,White,,,,,,,,,,,,
17,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
34,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
41,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
16,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
41,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
32,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
16,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
23,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
37,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
49,Black,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
61,White,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
41,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
46,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
57,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
74,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
59,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
51,Black,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
17,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
54,Black,,,,,,,,,,,,
48,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
35,Pacific Islander,,,,,,,,,,,,
45,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
39,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
17,Hispanic,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
68,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
59,Unknown race,,,,,,,,,,,,
45,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
56,Hispanic,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
61,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
17,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
42,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
67,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
57,Asian,,,,,,,,,,,,
48,Unknown race,,,,,,,,,,,,
41,White,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
68,White,,,,,,,,,,,,
75,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
39,White,,,,,,,,,,,,
71,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
42,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
47,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
32,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
53,Asian,,,,,,,,,,,,
47,White,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
20,White,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
48,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
51,Unknown race,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
47,White,,,,,,,,,,,,
55,Unknown race,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
21,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
61,Unknown race,,,,,,,,,,,,
20,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
62,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
30,Native American,,,,,,,,,,,,
41,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
17,Native American,,,,,,,,,,,,
39,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
48,Hispanic,,,,,,,,,,,,
18,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
16,Black,,,,,,,,,,,,
65,Unknown race,,,,,,,,,,,,
51,Hispanic,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
22,White,,,,,,,,,,,,
27,Unknown race,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
38,Unknown race,,,,,,,,,,,,
84,White,,,,,,,,,,,,
49,Black,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
45,Unknown race,,,,,,,,,,,,
31,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
29,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
61,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
51,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
68,Black,,,,,,,,,,,,
55,Unknown race,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
16,Asian,,,,,,,,,,,,
45,White,,,,,,,,,,,,
49,Hispanic,,,,,,,,,,,,
24,White,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
27,Native American,,,,,,,,,,,,
52,Hispanic,,,,,,,,,,,,
49,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
45,Unknown race,,,,,,,,,,,,
22,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
31,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
29,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
12,Black,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
57,Hispanic,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
46,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
20,Asian,,,,,,,,,,,,
41,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
33,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
26,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
31,Asian,,,,,,,,,,,,
38,Asian,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
56,White,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
52,Native American,,,,,,,,,,,,
57,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
33,Unknown race,,,,,,,,,,,,
27,White,,,,,,,,,,,,
64,Unknown race,,,,,,,,,,,,
28,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
20,Hispanic,,,,,,,,,,,,
28,White,,,,,,,,,,,,
68,Black,,,,,,,,,,,,
62,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
49,Hispanic,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
54,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
49,Unknown race,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
37,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
41,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
27,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
39,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
25,Asian,,,,,,,,,,,,
43,Hispanic,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
17,Black,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
54,Hispanic,,,,,,,,,,,,
54,Unknown race,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
75,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
35,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
40,Unknown race,,,,,,,,,,,,
33,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
51,White,,,,,,,,,,,,
20,Hispanic,,,,,,,,,,,,
41,Pacific Islander,,,,,,,,,,,,
35,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
65,Black,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
48,Unknown race,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
69,Unknown race,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
34,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
47,Hispanic,,,,,,,,,,,,
51,Hispanic,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
26,Unknown race,,,,,,,,,,,,
34,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
18,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
59,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
14,Black,,,,,,,,,,,,
54,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
23,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
39,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
33,Asian,,,,,,,,,,,,
18,White,,,,,,,,,,,,
66,Unknown race,,,,,,,,,,,,
49,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
40,White,,,,,,,,,,,,
42,Black,,,,,,,,,,,,
22,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
37,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
47,Black,,,,,,,,,,,,
43,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
